"이런 예능재미있음","-0.30059238113365744","-0.11987639044313375"
"완벽한 라이브 광영스러운 퍼포먼스 한편의 영화같은 별점을 다섯개까지밖에 못주다니 . 134340개 줘야합니다","-0.2236508295194286","0.31957084609396763"
"진짜 돈 아깝고 쓸모없는 어플 한번을 정상적으로 써본적이 없는듯","-0.3146846512732001","0.15429029160694727"
"하 진짜 디즈니 어플 왜이럼? 문제 진짜 많은데 자막크기.진짜작음 폰으로 봐도 작은데 티비로 땡기면 거의 안보임","-0.39054059626744414","0.3706333383308455"
"아직까지 PIP지원 안한다는게 믿겨지지가않는다","-0.34866237629471286","0.4923507087234846"
"계속 지웠다 깔아봐도 로그인 창이 안 떠요","-0.38664627367209414","0.8029345750504567"
"어떻게 해도 무한로딩 중","-0.34408925850502453","0.27317031541912895"
"영상조작법이 불편함. 넷플릭스 반에 반도 못따라 오는 듯. 영화 한 편 가볍게 보기 위한 접속이 꺼려짐.","-0.27745790446295676","0.29750374496137777"
"배속기능 추가해줘어어어애아애애 애이 이 어","-0.24292167559139333","0.289903645503"
"디즈니 플러스에 이 계정으로 로그인했는데 다른계정 으로돼네요","-0.2816006484364423","0.8364769056995944"
"오류코드 83뜨네요 계속","-0.5333443404713242","0.2734374834068593"
"어플 버퍼링 완전 심하고 동그라미 계속. 실행이 안됩니다 돈버림 한번하려면 성질남","-0.38716985736672827","0.35203914778736"
"BTS 콘서트 실황 어디서든 볼수있어서 좋네요","-0.12237002412091914","0.21428140382758853"
"미국군대 관련된 영상도 보고싶어요","-0.2824165797508618","0.5352329942803601"
"계속 로딩중이네요 어제 저녁부터요","-0.31677519201748305","0.3080416828807234"
"애니메이션이 많아서 좋아요","-0.2569902841762688","0.6837000070602839"
"안들어가져요 무한버퍼링","-0.24905634099483293","0.022880170794807787"
"0점주고싶을정도.일단 앱이 들어가지가 않아서 노트북이나 티비로밖에 못봄.","-0.35940351014185584","0.47148154144527943"
"왜 로딩만뜨고 실행이 안될까요","-0.2740237417287595","0.4158000779447818"
"계속 로딩중만 뜨고 다음으로 안넘어가지네요 빨리 개선좀","-0.3149234529755937","0.6540428477550861"
"앱에 들어갈때 무한로딩이너무 짜증나요. 이게 디즈니가 맞는지 참","-0.3126803651530448","0.39747073805807975"
"결제했는대 로그인 자체가 안되요.로딩화면만 어찌해야하나요","-0.31233956806051905","0.5009722310045244"
"오류83을 해결하려고 계속 껐다 키고 하는데 자꾸 뜹니다. 좀 고쳐요","-0.32291032406795384","0.2472615920755479"
"접속 안됨 빨리 개선해줘요","-0.4063936698382636","0.7007279732427273"
